1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1511	-0.551727	119.009321	0.006811	31
1512	-0.566494	118.965047	0.005783	31
1513	-0.020057	118.920816	0.000560	32
1514	0.000000	118.876630	0.000000	32
1515	-0.798928	118.832487	0.008240	32
1516	-0.758472	118.788388	0.005665	31
1517	-1.029597	118.744332	0.012526	32
1518	0.000000	118.700320	0.000000	32
1519	-0.000000	118.656352	0.000000	31
1520	-1.088643	118.612427	0.006782	32
1521	-0.443107	118.568545	0.005246	31
1522	-1.029884	118.524706	0.004668	29
1523	-0.813095	118.480911	0.005068	30
1524	-0.004364	118.437159	0.000045	29
1525	-1.103815	118.393450	0.007959	30
1526	-0.768724	118.349784	0.004081	30
1527	-1.108149	118.306160	0.010023	29
1528	-0.320039	118.262580	0.005377	30
1529	-0.488943	118.219042	0.010489	30
1530	-0.810227	118.175548	0.007613	30
1531	-0.578620	118.132095	0.005546	29
1532	-0.207053	118.088686	0.002901	28
1533	-0.338585	118.045319	0.003508	30
1534	-0.212060	118.001994	0.002271	30
1535	0.000000	117.958712	0.000000	27
1536	-0.923522	117.915472	0.006002	29
1537	-0.332266	117.872274	0.004593	30
1538	-0.828982	117.829118	0.009678	27
1539	0.000000	117.786005	0.000000	29
1540	-0.045036	117.742933	0.002233	28
1541	-1.116124	117.699904	0.006564	27
1542	0.000000	117.656916	0.000000	30
1543	-0.992189	117.613971	0.012735	28
1544	0.000000	117.571067	0.000000	30
1545	-0.790296	117.528205	0.008766	29
1546	-0.846537	117.485384	0.005925	29
1547	-0.031143	117.442605	0.001162	29
1548	-0.964223	117.399867	0.009966	29
1549	-0.000004	117.357171	0.000002	31
1550	-0.115186	117.314517	0.003318	29
1551	-0.351901	117.271903	0.007300	30
1552	0.000000	117.229331	0.000000	31
1553	-0.684777	117.186800	0.008296	30
1554	-0.539992	117.144311	0.004019	31
1555	-0.927007	117.101862	0.007538	32
1556	-0.944339	117.059454	0.007745	30
1557	-0.838185	117.017087	0.006735	30
1558	-0.396508	116.974762	0.004424	28
1559	-0.581137	116.932476	0.003927	28
1560	-0.388350	116.890232	0.004497	30
1561	-0.195906	116.848028	0.003026	30
1562	-0.851873	116.805865	0.004363	28
1563	0.000000	116.763743	0.000000	31
1564	-1.106260	116.721661	0.009283	31
1565	-0.240327	116.679619	0.002610	31
1566	-0.510023	116.637618	0.005791	29
1567	-0.796697	116.595657	0.005557	29
1568	-1.054437	116.553736	0.006448	31
1569	0.000000	116.511855	0.000000	29
1570	-0.888309	116.470015	0.009122	28
1571	-0.703954	116.428214	0.004854	31
1572	-1.062840	116.386454	0.016419	29
1573	-0.994390	116.344733	0.007153	29
1574	-0.944760	116.303052	0.005917	27
1575	-0.097109	116.261412	0.004479	28
1576	-0.867695	116.219810	0.006013	30
1577	-0.793205	116.178249	0.012256	30
1578	-0.073227	116.136727	0.003663	28
1579	-0.537063	116.095245	0.010335	30
1580	-0.336309	116.053802	0.009582	30
1581	-0.958700	116.012398	0.005829	30
1582	-1.157280	115.971034	0.014742	29
1583	-1.030902	115.929710	0.008773	28
1584	-0.976118	115.888424	0.013367	31
1585	-0.834953	115.847178	0.007310	30
1586	0.000000	115.805970	0.000000	25
1587	0.000000	115.764802	0.000000	29
1588	-1.032197	115.723673	0.008424	28
1589	-0.018277	115.682583	0.002203	28
1590	-1.151697	115.641532	0.007691	29
1591	0.000000	115.600519	0.000000	29
1592	-0.715522	115.559546	0.009292	31
1593	-0.987463	115.518610	0.013694	29
1594	-1.132040	115.477714	0.009490	29
1595	-1.150468	115.436856	0.008938	29
1596	-1.008055	115.396037	0.011569	30
1597	-1.075453	115.355256	0.008770	28
1598	-1.010770	115.314514	0.011785	29
1599	-0.041235	115.273810	0.002118	29
1600	-0.759346	115.233144	0.010299	29
1601	-0.907052	115.192517	0.011625	30
1602	-0.054861	115.151927	0.001424	29
1603	-0.555686	115.111376	0.009773	28
1604	-0.000521	115.070863	0.000043	30
1605	-0.964357	115.030388	0.006138	29
1606	-0.403393	114.989951	0.004243	30
1607	-0.703491	114.949551	0.009088	32
1608	-0.918573	114.909190	0.006322	31
1609	-0.000000	114.868866	0.000000	32
1610	-0.741169	114.828580	0.008146	34
1611	-1.075013	114.788332	0.009534	33
1612	-1.046940	114.748121	0.007080	32
1613	-0.982161	114.707948	0.012872	30
1614	-0.491091	114.667812	0.007656	30
1615	-0.542488	114.627714	0.004856	29
1616	-0.815664	114.587653	0.011941	31
1617	-0.621000	114.547629	0.006251	30
1618	-0.819296	114.507643	0.008760	30
1619	-0.995670	114.467693	0.005012	32
1620	0.000000	114.427781	0.000000	32
1621	-0.170416	114.387907	0.003096	31
1622	-0.895586	114.348069	0.007567	31
1623	-0.751068	114.308268	0.007551	32
1624	-0.891948	114.268504	0.007493	32
1625	-0.558381	114.228777	0.005865	31
1626	-0.064924	114.189086	0.001080	31
