1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
577	-0.728513	200.106955	0.008833	9.5
578	-0.577649	199.930078	0.007356	11.5
579	-0.611590	199.753617	0.004083	9.4
580	-0.627217	199.577571	0.004341	9.9
581	-0.792643	199.401938	0.010965	8.7
582	-0.588811	199.226717	0.006926	9.2
583	-0.558421	199.051905	0.019513	14.6
584	-0.826361	198.877502	0.011641	7.8
585	-0.369414	198.703506	0.005933	7.7
586	-0.573232	198.529916	0.005218	7.8
587	-0.017765	198.356729	0.000957	12.2
588	-1.063285	198.183944	0.009508	8.2
589	0.000000	198.011560	0.000000	9.6
590	0.000000	197.839576	0.000000	9.3
591	-0.676293	197.667989	0.009874	7.9
592	-0.973853	197.496798	0.010929	12.4
593	-0.000000	197.326002	0.000000	7.9
594	-0.954072	197.155600	0.019504	9.7
595	-0.426485	196.985589	0.004931	9.0
596	-1.165920	196.815969	0.022870	10.9
597	0.000000	196.646738	0.000000	9.4
598	0.000000	196.477894	0.000000	8.6
599	-0.419638	196.309436	0.007003	8.2
600	0.000000	196.141363	0.000000	9.2
601	0.000000	195.973673	0.000000	14.2
602	-0.000023	195.806365	0.000018	10.3
603	0.000000	195.639437	0.000000	9.0
604	-0.715039	195.472888	0.016289	8.6
605	-0.002183	195.306717	0.000094	12.7
606	-0.157466	195.140922	0.004655	8.0
607	-1.014530	194.975501	0.027592	10.6
608	0.000000	194.810454	0.000000	7.6
609	-0.933120	194.645779	0.008016	8.0
610	-0.000008	194.481475	0.000004	18.9
611	-0.000145	194.317540	0.000077	8.9
612	-1.066177	194.153973	0.013785	8.0
613	-0.664425	193.990773	0.008614	8.5
614	-0.658694	193.827938	0.015768	14.0
615	-0.001504	193.665467	0.000552	9.8
616	-0.587796	193.503358	0.006745	8.8
617	-0.997072	193.341611	0.017975	9.0
618	-0.000000	193.180224	0.000000	11.6
619	-0.000025	193.019196	0.000004	8.1
620	-0.612617	192.858525	0.007239	9.6
621	-1.045965	192.698210	0.011048	8.8
622	-0.000000	192.538251	0.000000	8.4
623	-0.961801	192.378644	0.009116	15.2
624	-0.120222	192.219391	0.003725	9.5
625	-0.819588	192.060488	0.011922	13.9
626	-0.651848	191.901935	0.020885	13.0
627	-0.556176	191.743730	0.005908	12.4
628	-0.570722	191.585873	0.008343	10.2
629	-0.835792	191.428362	0.020740	9.5
630	-0.133084	191.271196	0.003517	14.8
631	-1.112294	191.114374	0.013889	8.2
